ticker,queryCount,resultsCount,adjusted,results,status,request_id,count
AAPL,253,253,True,"{'v': 77722754.0, 'vw': 187.9358, 'o': 186.09, 'c': 188.63, 'h': 189.14, 'l': 185.83, 't': 1705554000000, 'n': 787233}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 68887985.0, 'vw': 190.6149, 'o': 189.33, 'c': 191.56, 'h': 191.95, 'l': 188.82, 't': 1705640400000, 'n': 682663}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 60131852.0, 'vw': 193.9891, 'o': 192.3, 'c': 193.89, 'h': 195.33, 'l': 192.26, 't': 1705899600000, 'n': 718107}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 42355590.0, 'vw': 194.8203, 'o': 195.02, 'c': 195.18, 'h': 195.75, 'l': 193.8299, 't': 1705986000000, 'n': 533093}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 53631316.0, 'vw': 195.2063, 'o': 195.42, 'c': 194.5, 'h': 196.38, 'l': 194.34, 't': 1706072400000, 'n': 594714}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 54822126.0, 'vw': 194.7337, 'o': 195.22, 'c': 194.17, 'h': 196.2675, 'l': 193.1125, 't': 1706158800000, 'n': 644526}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 44587111.0, 'vw': 193.1207, 'o': 194.27, 'c': 192.42, 'h': 194.76, 'l': 191.94, 't': 1706245200000, 'n': 534165}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 47145622.0, 'vw': 191.2954, 'o': 192.01, 'c': 191.73, 'h': 192.2, 'l': 189.58, 't': 1706504400000, 'n': 599513}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 55836970.0, 'vw': 188.7927, 'o': 190.94, 'c': 188.04, 'h': 191.8, 'l': 187.47, 't': 1706590800000, 'n': 690705}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 55467803.0, 'vw': 185.3525, 'o': 187.04, 'c': 184.4, 'h': 187.095, 'l': 184.35, 't': 1706677200000, 'n': 679844}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 64885408.0, 'vw': 185.5688, 'o': 183.985, 'c': 186.86, 'h': 186.95, 'l': 183.82, 't': 1706763600000, 'n': 820977}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 102527680.0, 'vw': 184.744, 'o': 179.86, 'c': 185.85, 'h': 187.33, 'l': 179.25, 't': 1706850000000, 'n': 1108465}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 69654320.0, 'vw': 187.6824, 'o': 188.15, 'c': 187.68, 'h': 189.25, 'l': 185.84, 't': 1707109200000, 'n': 804748}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 43490759.0, 'vw': 188.4788, 'o': 186.86, 'c': 189.3, 'h': 189.31, 'l': 186.7695, 't': 1707195600000, 'n': 530825}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 53438955.0, 'vw': 189.3803, 'o': 190.64, 'c': 189.41, 'h': 191.05, 'l': 188.61, 't': 1707282000000, 'n': 596088}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 40962046.0, 'vw': 188.3032, 'o': 189.385, 'c': 188.32, 'h': 189.535, 'l': 187.35, 't': 1707368400000, 'n': 521464}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 45155216.0, 'vw': 189.0056, 'o': 188.65, 'c': 188.85, 'h': 189.99, 'l': 188, 't': 1707454800000, 'n': 544714}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 41781934.0, 'vw': 187.5914, 'o': 188.415, 'c': 187.15, 'h': 188.67, 'l': 186.79, 't': 1707714000000, 'n': 585515}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 56529529.0, 'vw': 185.0421, 'o': 185.77, 'c': 185.04, 'h': 186.21, 'l': 183.5128, 't': 1707800400000, 'n': 644015}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 54617917.0, 'vw': 183.6207, 'o': 185.32, 'c': 184.15, 'h': 185.53, 'l': 182.44, 't': 1707886800000, 'n': 679072}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 65434496.0, 'vw': 182.8487, 'o': 183.55, 'c': 183.86, 'h': 184.49, 'l': 181.35, 't': 1707973200000, 'n': 756083}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 49752465.0, 'vw': 182.7317, 'o': 183.42, 'c': 182.31, 'h': 184.85, 'l': 181.665, 't': 1708059600000, 'n': 611770}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 53574453.0, 'vw': 181.1005, 'o': 181.79, 'c': 181.56, 'h': 182.43, 'l': 180, 't': 1708405200000, 'n': 712335}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 41496371.0, 'vw': 181.9941, 'o': 181.94, 'c': 182.32, 'h': 182.8888, 'l': 180.66, 't': 1708491600000, 'n': 522492}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 52284192.0, 'vw': 183.8372, 'o': 183.48, 'c': 184.37, 'h': 184.955, 'l': 182.46, 't': 1708578000000, 'n': 613892}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 44926677.0, 'vw': 182.9876, 'o': 185.01, 'c': 182.52, 'h': 185.04, 'l': 182.23, 't': 1708664400000, 'n': 549250}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 40867421.0, 'vw': 181.3213, 'o': 182.24, 'c': 181.16, 'h': 182.76, 'l': 180.65, 't': 1708923600000, 'n': 615639}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 54318851.0, 'vw': 181.8192, 'o': 181.1, 'c': 182.63, 'h': 183.9225, 'l': 179.56, 't': 1709010000000, 'n': 669751}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 48943139.0, 'vw': 181.1915, 'o': 182.51, 'c': 181.42, 'h': 183.12, 'l': 180.13, 't': 1709096400000, 'n': 596442}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 136682597.0, 'vw': 180.6781, 'o': 181.27, 'c': 180.75, 'h': 182.57, 'l': 179.53, 't': 1709182800000, 'n': 813073}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 73450582.0, 'vw': 179.0322, 'o': 179.55, 'c': 179.66, 'h': 180.53, 'l': 177.38, 't': 1709269200000, 'n': 911077}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 81505451.0, 'vw': 174.8938, 'o': 176.15, 'c': 175.1, 'h': 176.9, 'l': 173.79, 't': 1709528400000, 'n': 1167166}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 94702355.0, 'vw': 170.3234, 'o': 170.76, 'c': 170.12, 'h': 172.04, 'l': 169.62, 't': 1709614800000, 'n': 1108820}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 68568907.0, 'vw': 169.5506, 'o': 171.06, 'c': 169.12, 'h': 171.24, 'l': 168.68, 't': 1709701200000, 'n': 896297}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 71763761.0, 'vw': 169.3619, 'o': 169.15, 'c': 169, 'h': 170.73, 'l': 168.49, 't': 1709787600000, 'n': 825405}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 76267041.0, 'vw': 171.5322, 'o': 169, 'c': 170.73, 'h': 173.7, 'l': 168.94, 't': 1709874000000, 'n': 925213}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 60139473.0, 'vw': 172.9273, 'o': 172.94, 'c': 172.75, 'h': 174.38, 'l': 172.05, 't': 1710129600000, 'n': 793618}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 59813522.0, 'vw': 172.8726, 'o': 173.15, 'c': 173.23, 'h': 174.03, 'l': 171.01, 't': 1710216000000, 'n': 735065}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 52488692.0, 'vw': 171.3457, 'o': 172.77, 'c': 171.13, 'h': 173.185, 'l': 170.76, 't': 1710302400000, 'n': 647120}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 72913507.0, 'vw': 173.0899, 'o': 172.91, 'c': 173, 'h': 174.3078, 'l': 172.05, 't': 1710388800000, 'n': 806014}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 121752699.0, 'vw': 171.8002, 'o': 171.17, 'c': 172.62, 'h': 172.62, 'l': 170.285, 't': 1710475200000, 'n': 771387}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 75606556.0, 'vw': 175.4587, 'o': 175.57, 'c': 173.72, 'h': 177.71, 'l': 173.52, 't': 1710734400000, 'n': 866430}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 55215244.0, 'vw': 175.4779, 'o': 174.34, 'c': 176.08, 'h': 176.605, 'l': 173.03, 't': 1710820800000, 'n': 636058}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 53423102.0, 'vw': 177.2239, 'o': 175.72, 'c': 178.67, 'h': 178.67, 'l': 175.09, 't': 1710907200000, 'n': 641653}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 106181270.0, 'vw': 172.7231, 'o': 177.05, 'c': 171.37, 'h': 177.49, 'l': 170.84, 't': 1710993600000, 'n': 1224985}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 71146138.0, 'vw': 172.0464, 'o': 171.76, 'c': 172.28, 'h': 173.05, 'l': 170.06, 't': 1711080000000, 'n': 736378}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 54288328.0, 'vw': 170.7132, 'o': 170.565, 'c': 170.85, 'h': 171.94, 'l': 169.45, 't': 1711339200000, 'n': 727686}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 57388449.0, 'vw': 170.323, 'o': 170, 'c': 169.71, 'h': 171.42, 'l': 169.58, 't': 1711425600000, 'n': 684303}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 60263665.0, 'vw': 172.5879, 'o': 170.41, 'c': 173.31, 'h': 173.6, 'l': 170.11, 't': 1711512000000, 'n': 670629}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 65671690.0, 'vw': 171.3942, 'o': 171.75, 'c': 171.48, 'h': 172.23, 'l': 170.51, 't': 1711598400000, 'n': 648026}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 46240500.0, 'vw': 170.0696, 'o': 171.19, 'c': 170.03, 'h': 171.25, 'l': 169.475, 't': 1711944000000, 'n': 676830}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 49297581.0, 'vw': 168.8967, 'o': 169.08, 'c': 168.84, 'h': 169.34, 'l': 168.2302, 't': 1712030400000, 'n': 608914}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 47691715.0, 'vw': 169.8623, 'o': 168.79, 'c': 169.65, 'h': 170.68, 'l': 168.58, 't': 1712116800000, 'n': 571286}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 53682486.0, 'vw': 170.1029, 'o': 170.29, 'c': 168.82, 'h': 171.92, 'l': 168.82, 't': 1712203200000, 'n': 630783}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 42104826.0, 'vw': 169.6415, 'o': 169.59, 'c': 169.58, 'h': 170.39, 'l': 168.95, 't': 1712289600000, 'n': 540854}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 37425513.0, 'vw': 168.6637, 'o': 169.03, 'c': 168.45, 'h': 169.2, 'l': 168.24, 't': 1712548800000, 'n': 549987}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 42451209.0, 'vw': 169.1566, 'o': 168.7, 'c': 169.67, 'h': 170.08, 'l': 168.35, 't': 1712635200000, 'n': 541699}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 49691936.0, 'vw': 167.9914, 'o': 168.8, 'c': 167.78, 'h': 169.09, 'l': 167.11, 't': 1712721600000, 'n': 647587}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 91053075.0, 'vw': 172.6956, 'o': 168.34, 'c': 175.04, 'h': 175.46, 'l': 168.16, 't': 1712808000000, 'n': 828408}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 101282386.0, 'vw': 176.3413, 'o': 174.26, 'c': 176.55, 'h': 178.36, 'l': 174.21, 't': 1712894400000, 'n': 960229}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 70733115.0, 'vw': 174.19, 'o': 175.36, 'c': 172.69, 'h': 176.63, 'l': 172.5, 't': 1713153600000, 'n': 846703}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 71583932.0, 'vw': 170.0693, 'o': 171.75, 'c': 169.38, 'h': 173.76, 'l': 168.27, 't': 1713240000000, 'n': 834229}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 48503680.0, 'vw': 169.018, 'o': 169.61, 'c': 168, 'h': 170.65, 'l': 168, 't': 1713326400000, 'n': 598926}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 40735511.0, 'vw': 167.4157, 'o': 168.03, 'c': 167.04, 'h': 168.64, 'l': 166.55, 't': 1713412800000, 'n': 553162}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 66084170.0, 'vw': 165.1519, 'o': 166.21, 'c': 165, 'h': 166.4, 'l': 164.075, 't': 1713499200000, 'n': 754706}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 46488244.0, 'vw': 165.9694, 'o': 165.515, 'c': 165.84, 'h': 167.26, 'l': 164.77, 't': 1713758400000, 'n': 610286}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 46956672.0, 'vw': 166.5052, 'o': 165.35, 'c': 166.9, 'h': 167.05, 'l': 164.92, 't': 1713844800000, 'n': 554862}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 47007455.0, 'vw': 168.4251, 'o': 166.54, 'c': 169.02, 'h': 169.3, 'l': 166.21, 't': 1713931200000, 'n': 584920}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 48858902.0, 'vw': 169.4307, 'o': 169.525, 'c': 169.89, 'h': 170.61, 'l': 168.1511, 't': 1714017600000, 'n': 608795}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 44014087.0, 'vw': 170.0062, 'o': 169.88, 'c': 169.3, 'h': 171.34, 'l': 169.18, 't': 1714104000000, 'n': 563857}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 66891905.0, 'vw': 174.3826, 'o': 173.37, 'c': 173.5, 'h': 176.03, 'l': 173.1, 't': 1714363200000, 'n': 808166}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 64066593.0, 'vw': 172.1915, 'o': 173.33, 'c': 170.33, 'h': 174.99, 'l': 170, 't': 1714449600000, 'n': 647398}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 48416441.0, 'vw': 170.7483, 'o': 169.58, 'c': 169.3, 'h': 172.705, 'l': 169.11, 't': 1714536000000, 'n': 648581}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 91402452.0, 'vw': 174.57, 'o': 172.51, 'c': 173.03, 'h': 173.415, 'l': 170.89, 't': 1714622400000, 'n': 944012}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 160948084.0, 'vw': 184.3811, 'o': 186.645, 'c': 183.38, 'h': 187, 'l': 182.66, 't': 1714708800000, 'n': 1468448}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 75883763.0, 'vw': 181.8762, 'o': 182.354, 'c': 181.71, 'h': 184.2, 'l': 180.42, 't': 1714968000000, 'n': 898724}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 74139796.0, 'vw': 182.7881, 'o': 183.45, 'c': 182.4, 'h': 184.9, 'l': 181.32, 't': 1715054400000, 'n': 747423}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 43762264.0, 'vw': 182.4746, 'o': 182.85, 'c': 182.74, 'h': 183.07, 'l': 181.45, 't': 1715140800000, 'n': 518558}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 47493785.0, 'vw': 183.9877, 'o': 182.56, 'c': 184.57, 'h': 184.66, 'l': 182.11, 't': 1715227200000, 'n': 550949}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 48525869.0, 'vw': 183.0992, 'o': 184.9, 'c': 183.05, 'h': 185.09, 'l': 182.13, 't': 1715313600000, 'n': 558732}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 68586935.0, 'vw': 186.2008, 'o': 185.435, 'c': 186.28, 'h': 187.1, 'l': 184.62, 't': 1715572800000, 'n': 726471}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 50551025.0, 'vw': 187.1838, 'o': 187.51, 'c': 187.43, 'h': 188.3, 'l': 186.29, 't': 1715659200000, 'n': 559445}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 67561123.0, 'vw': 189.651, 'o': 187.91, 'c': 189.72, 'h': 190.65, 'l': 187.37, 't': 1715745600000, 'n': 727552}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 51938566.0, 'vw': 190.1107, 'o': 190.47, 'c': 189.84, 'h': 191.095, 'l': 189.6601, 't': 1715832000000, 'n': 566892}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 39819440.0, 'vw': 189.925, 'o': 189.51, 'c': 189.87, 'h': 190.81, 'l': 189.18, 't': 1715918400000, 'n': 478115}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 43637717.0, 'vw': 191.0833, 'o': 189.325, 'c': 191.04, 'h': 191.9199, 'l': 189.01, 't': 1716177600000, 'n': 566877}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 41192656.0, 'vw': 192.2516, 'o': 191.09, 'c': 192.35, 'h': 192.73, 'l': 190.9201, 't': 1716264000000, 'n': 502712}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 33510741.0, 'vw': 191.4481, 'o': 192.265, 'c': 190.9, 'h': 192.8231, 'l': 190.27, 't': 1716350400000, 'n': 452301}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 48553611.0, 'vw': 188.2595, 'o': 190.98, 'c': 186.88, 'h': 191, 'l': 186.625, 't': 1716436800000, 'n': 573924}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 35429737.0, 'vw': 189.7127, 'o': 188.82, 'c': 189.98, 'h': 190.58, 'l': 188.0404, 't': 1716523200000, 'n': 492815}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 51021752.0, 'vw': 190.8353, 'o': 191.51, 'c': 189.99, 'h': 193, 'l': 189.1, 't': 1716868800000, 'n': 702124}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 51934816.0, 'vw': 191.1313, 'o': 189.61, 'c': 190.29, 'h': 192.247, 'l': 189.51, 't': 1716955200000, 'n': 603438}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 48211467.0, 'vw': 191.4073, 'o': 190.76, 'c': 191.29, 'h': 192.18, 'l': 190.63, 't': 1717041600000, 'n': 568919}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 71937580.0, 'vw': 191.5904, 'o': 191.44, 'c': 192.25, 'h': 192.57, 'l': 189.91, 't': 1717128000000, 'n': 618138}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 48702790.0, 'vw': 193.7882, 'o': 192.9, 'c': 194.03, 'h': 194.99, 'l': 192.52, 't': 1717387200000, 'n': 700898}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 46573003.0, 'vw': 194.3005, 'o': 194.635, 'c': 194.35, 'h': 195.32, 'l': 193.0342, 't': 1717473600000, 'n': 575237}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 53100041.0, 'vw': 195.8699, 'o': 195.4, 'c': 195.87, 'h': 196.9, 'l': 194.87, 't': 1717560000000, 'n': 648218}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 39591471.0, 'vw': 195.3477, 'o': 195.685, 'c': 194.48, 'h': 196.5, 'l': 194.17, 't': 1717646400000, 'n': 550051}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 52508446.0, 'vw': 195.8927, 'o': 194.65, 'c': 196.89, 'h': 196.94, 'l': 194.14, 't': 1717732800000, 'n': 505896}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 95034362.0, 'vw': 194.4454, 'o': 196.9, 'c': 193.12, 'h': 197.3, 'l': 192.15, 't': 1717992000000, 'n': 1115208}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 169677009.0, 'vw': 203.1517, 'o': 193.65, 'c': 207.15, 'h': 207.16, 'l': 193.63, 't': 1718078400000, 'n': 1601717}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 197067068.0, 'vw': 215.2738, 'o': 207.37, 'c': 213.07, 'h': 220.2, 'l': 206.9, 't': 1718164800000, 'n': 1860933}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 96562134.0, 'vw': 214.013, 'o': 214.74, 'c': 214.24, 'h': 216.75, 'l': 211.6, 't': 1718251200000, 'n': 1032908}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 69150814.0, 'vw': 212.7632, 'o': 213.85, 'c': 212.49, 'h': 215.17, 'l': 211.3, 't': 1718337600000, 'n': 793665}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 92964543.0, 'vw': 216.4079, 'o': 213.37, 'c': 216.67, 'h': 218.95, 'l': 212.72, 't': 1718596800000, 'n': 1034894}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 78534656.0, 'vw': 214.7421, 'o': 217.59, 'c': 214.29, 'h': 218.63, 'l': 213, 't': 1718683200000, 'n': 919913}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 83863022.0, 'vw': 210.647, 'o': 213.93, 'c': 209.68, 'h': 214.24, 'l': 208.85, 't': 1718856000000, 'n': 1005250}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 204018186.0, 'vw': 208.6028, 'o': 210.39, 'c': 207.49, 'h': 211.89, 'l': 207.11, 't': 1718942400000, 'n': 881776}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 76303387.0, 'vw': 209.3985, 'o': 207.72, 'c': 208.14, 'h': 212.7, 'l': 206.59, 't': 1719201600000, 'n': 916066}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 54266550.0, 'vw': 209.7069, 'o': 209.15, 'c': 209.07, 'h': 211.38, 'l': 208.61, 't': 1719288000000, 'n': 621125}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 64531178.0, 'vw': 213.1428, 'o': 211.5, 'c': 213.25, 'h': 214.86, 'l': 210.64, 't': 1719374400000, 'n': 769036}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 48631748.0, 'vw': 213.9094, 'o': 214.69, 'c': 214.1, 'h': 215.7395, 'l': 212.35, 't': 1719460800000, 'n': 644311}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 80927625.0, 'vw': 212.5954, 'o': 215.77, 'c': 210.62, 'h': 216.07, 'l': 210.3, 't': 1719547200000, 'n': 729816}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 59475152.0, 'vw': 215.4872, 'o': 212.09, 'c': 216.75, 'h': 217.51, 'l': 211.92, 't': 1719806400000, 'n': 784772}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 57112299.0, 'vw': 219.183, 'o': 216.15, 'c': 220.27, 'h': 220.38, 'l': 215.1, 't': 1719892800000, 'n': 689939}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 36707517.0, 'vw': 220.6457, 'o': 220, 'c': 221.55, 'h': 221.55, 'l': 219.03, 't': 1719979200000, 'n': 566735}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 58287571.0, 'vw': 224.943, 'o': 221.65, 'c': 226.34, 'h': 226.45, 'l': 221.65, 't': 1720152000000, 'n': 767327}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
